Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
13251,-,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,,6,22.5,53.5,-,3,"1,008.50",-,-,-,33,0.5,9/30/2021 12:00,+07:00,#NAME?,#NAME?
12976,67,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,22,52,12,8,"1,000.00",53,67,9,33,3,6/28/2021 22:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,46,23.9,69.5,2,2,999.6,1,-,55,30.1,1,9/30/2021 13:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,26.9,78.4,9,10,997.7,-,-,-,31.1,2,9/30/2021 13:00,+07:00,#NAME?,#NAME?
11778,-,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,,1,26.9,78.4,3,17,997.7,26,25,17,31.1,2,9/30/2021 13:00,+07:00,#NAME?,#NAME?
12958,63,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,1,22,52,2,34,"1,008.00",52,63,8,33,1,9/30/2021 13:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,5,22,52,2,-,"1,008.00",-,-,4,33,1,9/30/2021 13:00,+07:00,#NAME?,#NAME?
13015,91,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29,22,74,37,-,"1,011.00",65,91,-,27,2.8,4/27/2021 15:00,+07:00,#NAME?,#NAME?
13018,65,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2,23,55,7,-,"1,009.00",47,65,-,33,1,9/30/2021 11:00,+07:00,#NAME?,#NAME?
13019,78,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,8,23,55,29,-,"1,009.00",52,78,-,33,1,9/30/2021 11:00,+07:00,#NAME?,#NAME?
13026,89,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6,22,52,11,-,"1,008.00",63,89,-,33,1,9/30/2021 12:00,+07:00,#NAME?,#NAME?
1584,44,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1,23,55,10,30,"1,008.00",32,44,39,33,3.6,9/30/2021 13:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1,25,66,1,3,"1,008.00",-,-,6,32,4.3,9/30/2021 13:00,+07:00,#NAME?,#NAME?
13017,114,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,12,23,55,17,-,"1,009.00",65,114,-,33,1,9/30/2021 11:00,+07:00,#NAME?,#NAME?
13020,60,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,7,23,55,16,-,"1,009.00",40,60,-,33,1,9/30/2021 11:00,+07:00,#NAME?,#NAME?
13013,101,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,27,23,55,28,-,"1,009.00",75,101,-,33,1,9/30/2021 11:00,+07:00,#NAME?,#NAME?
13014,108,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,9,23,55,-,-,"1,009.00",60,108,-,33,1,9/30/2021 11:00,+07:00,#NAME?,#NAME?
13252,86,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,24.2,72,1,1,982.9,86,83,1,29.8,1,9/30/2021 13:00,+07:00,#NAME?,#NAME?
8767,156,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,27,94,-,-,"1,005.00",-,156,-,28,5.6,10/8/2021 8:00,+07:00,#NAME?,#NAME?
8688,52,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28,89,-,-,"1,008.00",-,52,-,30,4.1,8/17/2021 22:00,+07:00,#NAME?,#NAME?
8641,114,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,18,45,6,14.7,"1,006.00",-,114,5.6,31,5.6,10/8/2021 9:00,+07:00,#NAME?,#NAME?
13012,7,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,3,20.9,100,5,7,916.9,5,7,17,20.9,4,10/8/2021 9:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,5,24,91,-,-,"1,002.00",-,-,-,25.5,5.4,10/7/2021 20:00,+07:00,#NAME?,#NAME?
13251,-,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,,10,27,91,-,2,"1,007.00",-,-,-,28.5,2,10/7/2021 8:00,+07:00,#NAME?,#NAME?
12976,67,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,22,52,12,8,"1,000.00",53,67,9,33,3,6/28/2021 22:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,55,23.2,89.8,2,2,995.5,1,2,59,25,3,10/8/2021 9:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,20.7,69.3,11,14,990.9,-,-,-,26.8,3,10/8/2021 9:00,+07:00,#NAME?,#NAME?
11778,-,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,,-,20.7,69.3,2,14,990.9,-,-,13,26.8,3,10/8/2021 9:00,+07:00,#NAME?,#NAME?
12958,88,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,3,18,45,6,22,"1,006.00",58,88,10,31,5.6,10/8/2021 9:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,3,19,49.5,4,-,"1,006.00",-,-,7,30.5,4.1,10/8/2021 9:00,+07:00,#NAME?,#NAME?
13015,91,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29,22,74,37,-,"1,011.00",65,91,-,27,2.8,4/27/2021 15:00,+07:00,#NAME?,#NAME?
13018,111,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,1,19,49.5,19,-,"1,006.00",65,111,-,30.5,4.1,10/8/2021 7:00,+07:00,#NAME?,#NAME?
13019,94,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5,19,49.5,26,-,"1,006.00",57,94,-,30.5,4.1,10/8/2021 7:00,+07:00,#NAME?,#NAME?
13026,140,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5,19,49.5,13,-,"1,006.00",81,140,-,30.5,4.1,10/8/2021 8:00,+07:00,#NAME?,#NAME?
1584,37,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,3,24,88,11,21,"1,001.00",20,37,38,26,2.5,10/8/2021 9:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,4,22,63.5,1,3,"1,003.00",-,-,7,29.5,1,10/8/2021 8:00,+07:00,#NAME?,#NAME?
13017,146,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,9,19,49.5,16,-,"1,006.00",90,146,-,30.5,4.1,10/8/2021 7:00,+07:00,#NAME?,#NAME?
13020,133,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,6,19,49.5,20,-,"1,006.00",69,133,-,30.5,4.1,10/8/2021 7:00,+07:00,#NAME?,#NAME?
13013,152,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,31,19,49.5,29,-,"1,006.00",101,152,-,30.5,4.1,10/8/2021 7:00,+07:00,#NAME?,#NAME?
13014,132,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,9,19,49.5,-,-,"1,006.00",69,132,-,30.5,4.1,10/8/2021 7:00,+07:00,#NAME?,#NAME?
13252,139,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,21.5,98.2,-,1,979.7,101,139,1,21.8,1,10/8/2021 9:00,+07:00,#NAME?,#NAME?
8767,17,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25,76.5,-,-,"1,003.00",-,17,-,29.5,4.6,10/8/2021 16:00,+07:00,#NAME?,#NAME?
8688,52,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28,89,-,-,"1,008.00",-,52,-,30,4.1,8/17/2021 22:00,+07:00,#NAME?,#NAME?
8641,46,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,23,100,7.8,4.1,"1,008.50",-,46,5.1,23,4.3,10/11/2021 8:00,+07:00,#NAME?,#NAME?
13012,18,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,5,21.2,95.2,7,2,921,18,17,16,22,1,10/11/2021 8:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,5,25,76.5,-,-,"1,007.00",-,-,-,29.5,0.7,10/11/2021 9:00,+07:00,#NAME?,#NAME?
13251,-,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,,10,27,91,-,2,"1,007.00",-,-,-,28.5,2,10/7/2021 8:00,+07:00,#NAME?,#NAME?
12976,67,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,22,52,12,8,"1,000.00",53,67,9,33,3,6/28/2021 22:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,42,22,96.4,-,3,998.1,1,2,53,22.6,2,10/11/2021 8:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,24,100,10,7,994.1,-,-,-,24,3,10/11/2021 8:00,+07:00,#NAME?,#NAME?
11778,-,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,,-,24,100,5,6,994.1,-,-,10,24,3,10/11/2021 8:00,+07:00,#NAME?,#NAME?
12958,-,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,,2,23,100,2,10,"1,008.00",1,1,8,23,4.1,10/11/2021 8:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,6,23,100,1,-,"1,007.50",-,-,4,23,4.6,10/11/2021 8:00,+07:00,#NAME?,#NAME?
13015,91,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29,22,74,37,-,"1,011.00",65,91,-,27,2.8,4/27/2021 15:00,+07:00,#NAME?,#NAME?
13018,13,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2,24,100,5,-,"1,005.00",8,13,-,24,4.1,10/10/2021 20:00,+07:00,#NAME?,#NAME?
13019,11,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,3,24,100,18,-,"1,005.00",8,11,-,24,4.1,10/10/2021 20:00,+07:00,#NAME?,#NAME?
13026,21,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,3,23,100,14,-,"1,008.00",9,21,-,23,4.1,10/11/2021 7:00,+07:00,#NAME?,#NAME?
1584,62,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,9,25,79,11,11,"1,006.00",40,62,35,29,1,10/11/2021 8:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,3,24,68,1,3,"1,006.00",-,-,7,30.5,0.5,10/11/2021 8:00,+07:00,#NAME?,#NAME?
13017,45,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm10,8,24,100,9,-,"1,005.00",45,41,-,24,4.6,10/10/2021 20:00,+07:00,#NAME?,#NAME?
13020,54,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,6,24,100,20,-,"1,005.00",32,54,-,24,3.6,10/9/2021 17:00,+07:00,#NAME?,#NAME?
13013,38,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,5,24,100,19,-,"1,005.00",38,37,-,24,4.1,10/10/2021 20:00,+07:00,#NAME?,#NAME?
13014,-,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,,3,24,100,-,-,"1,003.00",15,22,-,24,5.6,10/10/2021 2:00,+07:00,#NAME?,#NAME?
13252,17,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,21,95.8,-,1,982.6,17,17,2,21.7,3,10/11/2021 8:00,+07:00,#NAME?,#NAME?
8767,30,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25,76.5,-,-,"1,003.00",-,30,-,29.5,4.6,10/13/2021 11:00,+07:00,#NAME?,#NAME?
8688,52,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28,89,-,-,"1,008.00",-,52,-,30,4.1,8/17/2021 22:00,+07:00,#NAME?,#NAME?
8641,50,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,24,100,6,5.7,"1,008.50",-,50,5.1,24,5.4,10/14/2021 9:00,+07:00,#NAME?,#NAME?
13012,22,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4,21.4,76.7,11,4,921.5,15,22,17,25.8,1,10/14/2021 9:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,10,26,70,-,-,"1,005.50",-,-,-,32,3.3,10/14/2021 9:00,+07:00,#NAME?,#NAME?
13251,-,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,,10,27,91,-,2,"1,007.00",-,-,-,28.5,2,10/7/2021 8:00,+07:00,#NAME?,#NAME?
12976,67,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,22,52,12,8,"1,000.00",53,67,9,33,3,6/28/2021 22:00,+07:00,#NAME?,#NAME?
13250,2,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm10,44,22.4,93,1,2,999.9,2,12,1.5,23.6,2,10/14/2021 9:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,24.5,98.8,8,7,995.7,-,-,-,24.7,2,10/14/2021 9:00,+07:00,#NAME?,#NAME?
11778,-,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,,-,24.5,98.8,2,9,995.7,-,-,9,24.7,2,10/14/2021 9:00,+07:00,#NAME?,#NAME?
12958,26,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1,24,100,1,17,"1,008.50",26,15,7,24,5.4,10/14/2021 9:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,6,24,100,3,-,"1,008.50",-,-,6,24,5.4,10/14/2021 9:00,+07:00,#NAME?,#NAME?
13015,91,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29,22,74,37,-,"1,011.00",65,91,-,27,2.8,4/27/2021 15:00,+07:00,#NAME?,#NAME?
13018,16,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,2,24,100,5,-,"1,008.50",15,16,-,24,5.4,10/13/2021 15:00,+07:00,#NAME?,#NAME?
13019,33,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,4,24,100,25,-,"1,008.50",23,33,-,24,5.4,10/13/2021 15:00,+07:00,#NAME?,#NAME?
13026,36,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,4,24,100,15,-,"1,008.50",28,36,-,24,5.4,10/13/2021 17:00,+07:00,#NAME?,#NAME?
1584,50,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,9,25.5,68,11,11,"1,004.50",36,50,38,32,3.6,10/14/2021 9:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,3,24.5,64,1,3,"1,004.00",-,-,6,32,4.8,10/14/2021 8:00,+07:00,#NAME?,#NAME?
13017,61,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10,24,100,13,-,"1,008.50",55,61,-,24,5.4,10/13/2021 15:00,+07:00,#NAME?,#NAME?
13020,-,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,,6,24,100,27,-,"1,005.00",31,48,-,24,3.6,10/13/2021 15:00,+07:00,#NAME?,#NAME?
13013,53,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm10,20,24,100,22,-,"1,008.50",53,42,-,24,5.4,10/13/2021 15:00,+07:00,#NAME?,#NAME?
13014,-,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,,3,24,100,-,-,"1,003.00",15,22,-,24,5.6,10/10/2021 2:00,+07:00,#NAME?,#NAME?
13252,20,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,21.4,96.4,-,1,984.5,20,18,1,22,3,10/14/2021 9:00,+07:00,#NAME?,#NAME?
8767,30,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25,76.5,-,-,"1,003.00",-,30,-,29.5,4.6,10/13/2021 11:00,+07:00,#NAME?,#NAME?
8688,52,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,28,89,-,-,"1,008.00",-,52,-,30,4.1,8/17/2021 22:00,+07:00,#NAME?,#NAME?
8641,53,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,19,100,6.9,2.5,"1,021.00",-,53,5.1,19,2.5,10/18/2021 10:00,+07:00,#NAME?,#NAME?
13012,4,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,1,20.8,93.5,1,6,924.9,4,3,17,21.9,2,10/18/2021 10:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,13,26,70,-,-,"1,005.50",-,-,-,32,3.3,10/18/2021 10:00,+07:00,#NAME?,#NAME?
13251,-,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,,10,27,91,-,2,"1,007.00",-,-,-,28.5,2,10/7/2021 8:00,+07:00,#NAME?,#NAME?
12976,67,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,22,52,12,8,"1,000.00",53,67,9,33,3,6/28/2021 22:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,48,19.7,79.3,1,3,"1,008.30",1,12,99.1,23.5,1,10/18/2021 11:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,18,97.5,8,6,"1,005.60",-,-,-,18.4,3,10/18/2021 10:00,+07:00,#NAME?,#NAME?
11778,-,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,,-,16.8,92.7,3,5,"1,004.20",-,-,10,18,3,10/18/2021 10:00,+07:00,#NAME?,#NAME?
12958,32,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2,16.8,92.7,3,9,"1,004.20",22,32,7,18,3,10/18/2021 10:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,6,19,100,3,-,"1,021.00",-,-,7,19,2.5,10/18/2021 10:00,+07:00,#NAME?,#NAME?
